date, pm25, pm10, o3, no2, so2, co,country
2019/5/30, 106, 66, 79, 21, 15, ,zibo
2019/5/31, 110, 82, 110, 27, 16, ,zibo
2019/6/1, 132, 76, 113, 11, 12, ,zibo
2019/6/2, 138, 97, 130, 12, 12, ,zibo
2019/6/3, 144, 105, 125, 26, 13, ,zibo
2019/6/4, 152, 73, 104, 15, 10, ,zibo
2019/6/5, 133, 51, 58, 13, 7, ,zibo
2019/6/6, 110, 61, 104, 18, 10, ,zibo
2019/6/7, 107, 66, 113, 15, 12, ,zibo
2019/6/8, 144, 62, 90, 14, 12, ,zibo
2019/6/9, 115, 61, 106, 20, 12, ,zibo
2019/6/10, 108, 66, 126, 19, 13, ,zibo
2019/6/11, 131, 70, 114, 14, 12, ,zibo
2019/6/12, 137, 73, 103, 15, 11, ,zibo
2019/6/13, 131, 66, 125, 18, 11, ,zibo
2019/6/14, 137, 82, 126, 21, 12, ,zibo
2019/6/15, 135, 63, 104, 19, 12, ,zibo
2019/6/16, 95, 85, 153, 23, 18, ,zibo
2019/6/17, 139, 84, 143, 20, 15, ,zibo
2019/6/18, 153, 85, 144, 19, 18, ,zibo
2019/6/19, 152, 77, 89, 21, 14, ,zibo
2019/6/20, 148, 79, 118, 19, 11, ,zibo
2019/6/21, 147, 66, 110, 20, 11, ,zibo
2019/6/22, 94, 77, 121, 29, 15, ,zibo
2019/6/23, 107, 61, 118, 16, 12, ,zibo
2019/6/24, 98, 55, 86, 12, 6, ,zibo
2019/6/25, 103, 54, 113, 12, 6, ,zibo
2019/6/26, 94, 74, 134, 16, 14, ,zibo
2019/6/27, 134, 73, 60, 25, 9, ,zibo
2019/6/28, 152, 75, 113, 16, 7, ,zibo
2019/6/29, 143, 80, 102, 17, 11, ,zibo
2019/6/30, 125, 59, 94, 20, 9, ,zibo
2019/1/1, 183, 148, 24, 50, 42, ,zibo
2019/1/2, 203, 179, 39, 60, 42, ,zibo
2019/1/3, 249, 229, 23, 74, 41, ,zibo
2019/1/4, 295, 94, 24, 38, 29, ,zibo
2019/1/5, 164, 108, 22, 37, 27, ,zibo
2019/1/6, 174, 198, 20, 47, 36, ,zibo
2019/1/7, 282, 120, 25, 39, 23, ,zibo
2019/1/8, 178, 83, 21, 30, 24, ,zibo
2019/1/9, 128, 103, 24, 26, 14, ,zibo
2019/1/10, 180, 156, 5, 39, 18, ,zibo
2019/1/11, 243, 158, 29, 37, 15, ,zibo
2019/1/12, 248, 317, 16, 48, 30, ,zibo
2019/1/13, 360, 258, 30, 51, 31, ,zibo
